request_id,requested_service,requested_problem,customer_latitude,customer_longitude,worker_id,worker_name,worker_skill,worker_experience,worker_rating,worker_workload,worker_availability,worker_latitude,worker_longitude,distance_km,skill_match,distance_score,experience_score,rating_score,availability_score,workload_score,successful_match
R1606,Plumbing,Pipe Leakage,28.744787,77.212678,W0875,Arun Singh,Cleaning,4,4.0,2,1,28.419565,77.125526,37.15,0,0.026212319790301444,0.2,0.8,1,0.8,0
R1606,Plumbing,Pipe Leakage,28.744787,77.212678,W0178,Anil Singh,Carpentry,18,4.9,6,0,29.173412,77.63423,62.88,0,0.015654351909830933,0.9,0.9800000000000001,0,0.4,1
R1607,Carpentry,Door Repair,28.643594,76.900458,W0167,Karan Sharma,Carpentry,2,3.6,6,1,28.999534,77.448835,66.49,1,0.014817009927396653,0.1,0.72,1,0.4,0
R1607,Carpentry,Door Repair,28.643594,76.900458,W0453,Manoj Singh,Carpentry,4,4.6,5,1,28.771273,77.689387,78.24,1,0.012619888944977285,0.2,0.9199999999999999,1,0.5,0
R1607,Carpentry,Door Repair,28.643594,76.900458,W0689,Amit Gupta,Carpentry,4,3.8,7,0,28.686216,77.381094,47.13,1,0.02077706212341575,0.2,0.76,0,0.30000000000000004,0
R1607,Carpentry,Door Repair,28.643594,76.900458,W0388,Amit Gupta,Carpentry,3,3.5,3,0,28.655659,76.923102,2.59,1,0.2785515320334262,0.15,0.7,0,0.7,1
R1607,Carpentry,Door Repair,28.643594,76.900458,W0270,Manoj Kumar,Carpentry,13,3.8,10,1,28.839524,77.505063,62.84,1,0.015664160401002505,0.65,0.76,1,0.0,1
R1607,Carpentry,Door Repair,28.643594,76.900458,W0824,Ravi Gupta,Carpentry,10,4.6,5,1,28.692117,76.899797,5.4,1,0.15625,0.5,0.9199999999999999,1,0.5,0
R1607,Carpentry,Door Repair,28.643594,76.900458,W0994,Manoj Patel,Carpentry,2,3.5,5,0,28.867392,77.776212,88.92,1,0.01112099644128114,0.1,0.7,0,0.5,0
R1607,Carpentry,Door Repair,28.643594,76.900458,W0497,Ravi Verma,Electrical,14,4.2,6,1,28.807926,77.371704,49.45,0,0.019821605550049554,0.7,0.8400000000000001,1,0.4,1
R1607,Carpentry,Door Repair,28.643594,76.900458,W0295,Anil Kumar,Gardening,17,3.9,0,1,29.05858,77.501095,74.51,0,0.013243279035889285,0.85,0.78,1,1.0,0
R1607,Carpentry,Door Repair,28.643594,76.900458,W0765,Manoj Mishra,Painting,14,3.5,9,0,28.681648,77.786837,86.59,0,0.01141682840506907,0.7,0.7,0,0.09999999999999998,0
R1608,Painting,Exterior Painting,28.558476,77.309158,W0054,Pankaj Kumar,Painting,2,4.1,10,1,28.719224,76.812984,51.62,1,0.01900418091980236,0.1,0.82,1,0.0,0
R1608,Painting,Exterior Painting,28.558476,77.309158,W0564,Pankaj Singh,Painting,3,4.5,6,1,28.835196,77.193256,32.78,1,0.02960331557134399,0.15,0.9,1,0.4,1
R1608,Painting,Exterior Painting,28.558476,77.309158,W0742,Mohit Gupta,Painting,11,4.9,10,1,29.133935,77.068336,68.15,1,0.014461315979754157,0.55,0.9800000000000001,1,0.0,1
R1608,Painting,Exterior Painting,28.558476,77.309158,W0779,Deepak Gupta,Painting,2,3.0,7,1,28.677325,77.54857,26.85,1,0.03590664272890485,0.1,0.6,1,0.30000000000000004,1
R1608,Painting,Exterior Painting,28.558476,77.309158,W0436,Rohit Kumar,Painting,3,4.0,10,1,28.781289,77.205235,26.77,1,0.036010082823190494,0.15,0.8,1,0.0,1
R1608,Painting,Exterior Painting,28.558476,77.309158,W0997,Ravi Patel,Painting,2,4.2,10,1,29.004696,77.508806,53.3,1,0.01841620626151013,0.1,0.8400000000000001,1,0.0,1
R1608,Painting,Exterior Painting,28.558476,77.309158,W0066,Vivek Singh,Painting,2,3.7,6,1,28.685583,77.531371,25.89,1,0.03718854592785422,0.1,0.74,1,0.4,1
R1608,Painting,Exterior Painting,28.558476,77.309158,W0059,Amit Yadav,Plumbing,2,3.5,2,1,28.763899,77.174478,26.35,0,0.03656307129798903,0.1,0.7,1,0.8,0
R1608,Painting,Exterior Painting,28.558476,77.309158,W0014,Arun Singh,Cleaning,20,3.5,10,1,28.663247,77.29472,11.73,0,0.07855459544383346,1.0,0.7,1,0.0,1
R1608,Painting,Exterior Painting,28.558476,77.309158,W0065,Karan Verma,Carpentry,4,4.6,0,0,29.127065,77.437255,64.44,0,0.01528117359413203,0.2,0.9199999999999999,0,1.0,1
R1609,Gardening,Tree Trimming,28.452554,76.82467,W0976,Rohit Mishra,Gardening,10,3.9,10,1,28.915206,77.608106,92.13,1,0.010737678513905294,0.5,0.78,1,0.0,1
R1609,Gardening,Tree Trimming,28.452554,76.82467,W0353,Anil Joshi,Gardening,12,3.7,8,1,28.669187,77.797399,98.01,1,0.0100999899000101,0.6,0.74,1,0.19999999999999996,1
R1609,Gardening,Tree Trimming,28.452554,76.82467,W0127,Amit Mishra,Gardening,2,3.4,6,1,28.792538,77.769019,99.63,1,0.009937394415184339,0.1,0.6799999999999999,1,0.4,1
R1609,Gardening,Tree Trimming,28.452554,76.82467,W0075,Vikas Joshi,Gardening,1,4.2,2,1,29.188633,76.926716,82.45,1,0.011983223487118035,0.05,0.8400000000000001,1,0.8,0
R1609,Gardening,Tree Trimming,28.452554,76.82467,W0095,Pankaj Gupta,Gardening,5,4.9,6,1,28.938042,77.099807,60.29,1,0.01631587534671235,0.25,0.9800000000000001,1,0.4,0
R1609,Gardening,Tree Trimming,28.452554,76.82467,W0355,Karan Verma,Gardening,16,4.5,6,1,28.839988,76.985733,45.86,1,0.021340162185232606,0.8,0.9,1,0.4,0
R1609,Gardening,Tree Trimming,28.452554,76.82467,W0132,Rajesh Sharma,Gardening,20,4.2,7,1,28.829301,77.062175,47.88,1,0.0204582651391162,1.0,0.8400000000000001,1,0.30000000000000004,1
R1609,Gardening,Tree Trimming,28.452554,76.82467,W0930,Vivek Mishra,Painting,4,4.6,2,1,28.560095,76.947256,16.93,0,0.055772448410485224,0.2,0.9199999999999999,1,0.8,1
R1609,Gardening,Tree Trimming,28.452554,76.82467,W0875,Arun Singh,Cleaning,4,4.0,2,1,28.419565,77.125526,29.65,0,0.032626427406199025,0.2,0.8,1,0.8,0
R1609,Gardening,Tree Trimming,28.452554,76.82467,W0167,Karan Sharma,Carpentry,2,3.6,6,1,28.999534,77.448835,86.04,0,0.011488970588235293,0.1,0.72,1,0.4,1
R1610,Gardening,Plant Care,29.109695,77.206898,W0638,Vivek Verma,Gardening,1,3.0,3,1,28.909015,76.850406,41.23,1,0.023679848448969927,0.05,0.6,1,0.7,1
R1610,Gardening,Plant Care,29.109695,77.206898,W0345,Sunil Joshi,Gardening,17,3.2,1,1,29.02417,77.748724,53.51,1,0.0183452577508714,0.85,0.64,1,0.9,1
R1610,Gardening,Plant Care,29.109695,77.206898,W0163,Suresh Patel,Gardening,9,5.0,7,1,28.912967,77.130956,23.09,1,0.04151100041511,0.45,1.0,1,0.30000000000000004,1
R1610,Gardening,Plant Care,29.109695,77.206898,W0893,Rohit Gupta,Gardening,17,3.8,7,1,28.908577,76.968793,32.19,1,0.030129557095510698,0.85,0.76,1,0.30000000000000004,0
R1610,Gardening,Plant Care,29.109695,77.206898,W0588,Sunil Agarwal,Gardening,6,3.1,3,1,28.806818,76.905418,44.66,1,0.021901007446342532,0.3,0.62,1,0.7,1
R1610,Gardening,Plant Care,29.109695,77.206898,W0331,Deepak Joshi,Gardening,11,3.2,10,1,28.608176,77.46182,61.04,1,0.016118633139909737,0.55,0.64,1,0.0,1
R1610,Gardening,Plant Care,29.109695,77.206898,W0664,Suresh Verma,Gardening,6,4.7,4,0,28.828203,77.218602,31.32,1,0.03094059405940594,0.3,0.9400000000000001,0,0.6,1
R1610,Gardening,Plant Care,29.109695,77.206898,W0253,Vivek Sharma,Carpentry,9,4.3,7,0,29.100642,76.847195,34.96,0,0.027808676307007785,0.45,0.86,0,0.30000000000000004,0
R1610,Gardening,Plant Care,29.109695,77.206898,W0811,Pankaj Verma,Electrical,20,4.6,3,1,28.929009,77.708799,52.78,0,0.01859427296392711,1.0,0.9199999999999999,1,0.7,0
R1610,Gardening,Plant Care,29.109695,77.206898,W0486,Anil Patel,Carpentry,18,3.8,1,1,28.752389,77.414147,44.56,0,0.021949078138718173,0.9,0.76,1,0.9,1
R1611,Electrical,Wiring,28.735879,77.020699,W0258,Arun Yadav,Electrical,20,3.6,1,0,28.634816,77.697678,66.99,1,0.014708045300779527,1.0,0.72,0,0.9,1
R1611,Electrical,Wiring,28.735879,77.020699,W0632,Suresh Mishra,Electrical,20,4.3,9,1,28.43784,77.20386,37.66,1,0.025866528711846873,1.0,0.86,1,0.09999999999999998,1
R1611,Electrical,Wiring,28.735879,77.020699,W0210,Suresh Mishra,Electrical,18,3.4,2,1,28.634844,76.872633,18.3,1,0.05181347150259067,0.9,0.6799999999999999,1,0.8,1
R1611,Electrical,Wiring,28.735879,77.020699,W0972,Karan Gupta,Electrical,16,4.6,4,1,29.046576,77.499374,58.01,1,0.01694628029147602,0.8,0.9199999999999999,1,0.6,0
R1611,Electrical,Wiring,28.735879,77.020699,W0324,Suresh Sharma,Electrical,10,3.1,6,1,28.532642,77.197022,28.4,1,0.034013605442176874,0.5,0.62,1,0.4,0
R1611,Electrical,Wiring,28.735879,77.020699,W0503,Pankaj Joshi,Electrical,4,3.5,6,1,28.777426,77.528233,49.69,1,0.019727756954034326,0.2,0.7,1,0.4,0
R1611,Electrical,Wiring,28.735879,77.020699,W0611,Vivek Agarwal,Electrical,18,3.9,6,1,29.131751,76.851044,47.01,1,0.020828993959591754,0.9,0.78,1,0.4,1
R1611,Electrical,Wiring,28.735879,77.020699,W0836,Ravi Kumar,Gardening,8,3.7,0,1,28.876719,77.3936,39.56,0,0.024654832347140037,0.4,0.74,1,1.0,0
R1611,Electrical,Wiring,28.735879,77.020699,W0701,Anil Yadav,Cleaning,18,3.7,7,1,29.170907,77.471798,65.32,0,0.015078407720144755,0.9,0.74,1,0.30000000000000004,0
R1611,Electrical,Wiring,28.735879,77.020699,W0029,Deepak Kumar,Painting,2,4.0,3,1,28.710966,77.221694,19.79,0,0.0481000481000481,0.1,0.8,1,0.7,0
R1612,Cleaning,Bathroom Cleaning,28.797516,77.333308,W0948,Vivek Singh,Cleaning,19,4.7,0,1,28.929889,77.453589,18.81,1,0.05047955577990914,0.95,0.9400000000000001,1,1.0,1
R1612,Cleaning,Bathroom Cleaning,28.797516,77.333308,W0613,Mohit Singh,Cleaning,13,4.2,8,0,28.741352,77.493126,16.78,1,0.056242969628796394,0.65,0.8400000000000001,0,0.19999999999999996,0
R1612,Cleaning,Bathroom Cleaning,28.797516,77.333308,W0832,Vikas Joshi,Cleaning,8,3.1,1,0,29.109741,77.572954,41.82,1,0.023353573096683792,0.4,0.62,0,0.9,0
R1612,Cleaning,Bathroom Cleaning,28.797516,77.333308,W0111,Vikas Kumar,Cleaning,3,3.5,4,1,28.824035,77.429927,9.86,1,0.09208103130755065,0.15,0.7,1,0.6,1
R1612,Cleaning,Bathroom Cleaning,28.797516,77.333308,W0709,Pankaj Mishra,Cleaning,4,4.2,8,1,29.181614,77.758727,59.47,1,0.0165371258475277,0.2,0.8400000000000001,1,0.19999999999999996,0
R1612,Cleaning,Bathroom Cleaning,28.797516,77.333308,W0561,Ravi Agarwal,Cleaning,6,4.2,5,1,28.860972,77.379227,8.35,1,0.10695187165775401,0.3,0.8400000000000001,1,0.5,1
R1612,Cleaning,Bathroom Cleaning,28.797516,77.333308,W0833,Pankaj Yadav,Cleaning,5,4.1,1,0,29.173887,77.792406,61.2,1,0.01607717041800643,0.25,0.82,0,0.9,0
R1612,Cleaning,Bathroom Cleaning,28.797516,77.333308,W0313,Rajesh Patel,Gardening,18,4.5,4,1,28.761626,77.412344,8.68,0,0.10330578512396695,0.9,0.9,1,0.6,1
R1612,Cleaning,Bathroom Cleaning,28.797516,77.333308,W0379,Sunil Agarwal,Painting,8,4.3,5,1,28.629794,77.057984,32.69,0,0.029682398337785694,0.4,0.86,1,0.5,0
R1612,Cleaning,Bathroom Cleaning,28.797516,77.333308,W0374,Suresh Joshi,Gardening,11,4.5,5,1,28.645316,77.149363,24.66,0,0.03897116134060795,0.55,0.9,1,0.5,0
R1613,Electrical,Switch Repair,29.133554,77.795994,W0182,Vivek Sharma,Electrical,7,3.9,0,1,28.703597,77.785836,47.82,1,0.020483408439164276,0.35,0.78,1,1.0,0
R1613,Electrical,Switch Repair,29.133554,77.795994,W0361,Deepak Singh,Electrical,7,4.1,1,1,28.728815,77.559394,50.55,1,0.019398642095053348,0.35,0.82,1,0.9,1
R1613,Electrical,Switch Repair,29.133554,77.795994,W0888,Vikas Yadav,Electrical,3,4.2,7,1,28.709617,76.998714,90.79,1,0.010894432944765223,0.15,0.8400000000000001,1,0.30000000000000004,1
R1613,Electrical,Switch Repair,29.133554,77.795994,W0316,Deepak Gupta,Electrical,19,4.3,5,1,28.605211,77.134426,87.19,1,0.011339154099104206,0.95,0.86,1,0.5,1
R1613,Electrical,Switch Repair,29.133554,77.795994,W0718,Manoj Kumar,Electrical,5,3.9,9,1,28.568342,76.990511,100.52,1,0.009850275807722617,0.25,0.78,1,0.09999999999999998,0
R1613,Electrical,Switch Repair,29.133554,77.795994,W0263,Karan Sharma,Electrical,10,4.4,3,1,28.473016,77.382161,83.79,1,0.011793843613633682,0.5,0.8800000000000001,1,0.7,1
R1613,Electrical,Switch Repair,29.133554,77.795994,W0210,Suresh Mishra,Electrical,18,3.4,2,1,28.634844,76.872633,105.63,1,0.00937822376441902,0.9,0.6799999999999999,1,0.8,0
R1613,Electrical,Switch Repair,29.133554,77.795994,W0126,Vivek Patel,Carpentry,19,4.2,6,1,28.610124,77.762219,58.3,0,0.016863406408094434,0.95,0.8400000000000001,1,0.4,0
R1613,Electrical,Switch Repair,29.133554,77.795994,W0251,Rajesh Mishra,Painting,18,3.1,8,1,28.651852,77.642505,55.61,0,0.01766472354707649,0.9,0.62,1,0.19999999999999996,1
R1613,Electrical,Switch Repair,29.133554,77.795994,W0100,Rohit Patel,Gardening,12,3.8,10,1,29.072081,77.270375,51.52,0,0.01904036557501904,0.6,0.76,1,0.0,1
R1614,Gardening,Garden Cleaning,29.021032,77.600536,W0209,Suresh Mishra,Gardening,2,3.9,6,1,28.992067,77.755539,15.41,1,0.06093845216331505,0.1,0.78,1,0.4,1
R1614,Gardening,Garden Cleaning,29.021032,77.600536,W0360,Rajesh Mishra,Gardening,20,4.2,0,1,28.726235,77.730572,35.14,1,0.02767017155506364,1.0,0.8400000000000001,1,1.0,1
R1614,Gardening,Garden Cleaning,29.021032,77.600536,W0506,Amit Kumar,Gardening,7,4.3,3,1,28.59475,77.233749,59.36,1,0.01656726308813784,0.35,0.86,1,0.7,0
R1614,Gardening,Garden Cleaning,29.021032,77.600536,W0043,Rajesh Kumar,Gardening,4,3.9,10,1,29.072573,77.499056,11.41,1,0.08058017727639001,0.2,0.78,1,0.0,1
R1614,Gardening,Garden Cleaning,29.021032,77.600536,W0664,Suresh Verma,Gardening,6,4.7,4,0,28.828203,77.218602,42.91,1,0.02277385561375541,0.3,0.9400000000000001,0,0.6,1
R1614,Gardening,Garden Cleaning,29.021032,77.600536,W0713,Suresh Joshi,Gardening,3,3.7,6,1,28.672793,77.699691,39.91,1,0.024443901246638967,0.15,0.74,1,0.4,1
R1614,Gardening,Garden Cleaning,29.021032,77.600536,W0643,Rohit Kumar,Gardening,10,3.6,9,1,28.90242,77.150765,45.7,1,0.021413276231263382,0.5,0.72,1,0.09999999999999998,1
R1614,Gardening,Garden Cleaning,29.021032,77.600536,W0868,Deepak Patel,Carpentry,6,3.5,0,1,28.7658,77.638813,28.62,0,0.033760972316002696,0.3,0.7,1,1.0,0
R1614,Gardening,Garden Cleaning,29.021032,77.600536,W0871,Pankaj Gupta,Electrical,15,3.8,6,1,29.168257,77.141398,47.52,0,0.020610057708161583,0.75,0.76,1,0.4,0
R1614,Gardening,Garden Cleaning,29.021032,77.600536,W0422,Arun Gupta,Electrical,4,4.4,5,1,28.995609,77.483321,11.74,0,0.07849293563579278,0.2,0.8800000000000001,1,0.5,0
R1615,Painting,Exterior Painting,28.504401,77.645642,W0797,Mohit Agarwal,Painting,15,4.1,1,0,29.161071,77.550949,73.6,1,0.013404825737265416,0.75,0.82,0,0.9,1
R1615,Painting,Exterior Painting,28.504401,77.645642,W0284,Anil Patel,Painting,1,4.5,7,1,28.536847,77.094323,53.99,1,0.01818512456810329,0.05,0.9,1,0.30000000000000004,1
R1615,Painting,Exterior Painting,28.504401,77.645642,W0794,Mohit Singh,Painting,10,4.5,7,1,28.738779,77.432694,33.34,1,0.029120559114735,0.5,0.9,1,0.30000000000000004,0
R1615,Painting,Exterior Painting,28.504401,77.645642,W0431,Manoj Sharma,Painting,20,4.8,4,1,28.944796,76.955703,83.21,1,0.01187507421921387,1.0,0.96,1,0.6,1
R1615,Painting,Exterior Painting,28.504401,77.645642,W0092,Deepak Verma,Painting,4,4.6,9,1,28.408429,77.344641,31.3,1,0.030959752321981428,0.2,0.9199999999999999,1,0.09999999999999998,1
R1615,Painting,Exterior Painting,28.504401,77.645642,W0697,Anil Kumar,Painting,13,3.5,9,1,28.594235,76.820867,81.18,1,0.012168410805548794,0.65,0.7,1,0.09999999999999998,1
R1615,Painting,Exterior Painting,28.504401,77.645642,W0414,Pankaj Agarwal,Painting,4,4.1,5,1,28.848302,77.494354,40.99,1,0.023815194093831864,0.2,0.82,1,0.5,1
R1615,Painting,Exterior Painting,28.504401,77.645642,W0962,Anil Verma,Cleaning,12,3.4,3,0,28.999363,77.099887,76.55,0,0.01289490651192779,0.6,0.6799999999999999,0,0.7,0
R1615,Painting,Exterior Painting,28.504401,77.645642,W0070,Manoj Singh,Carpentry,1,4.1,0,1,29.003774,77.203607,70.29,0,0.014027212792818065,0.05,0.82,1,1.0,1
R1615,Painting,Exterior Painting,28.504401,77.645642,W0334,Rohit Patel,Carpentry,7,4.8,0,1,28.924472,77.34832,54.98,0,0.017863522686673815,0.35,0.96,1,1.0,1
R1616,Plumbing,Bathroom Repair,28.852336,77.435265,W0626,Vivek Agarwal,Plumbing,4,3.4,4,1,29.114418,76.924992,57.56,1,0.017076502732240435,0.2,0.6799999999999999,1,0.6,0
R1616,Plumbing,Bathroom Repair,28.852336,77.435265,W0297,Arun Gupta,Plumbing,18,3.8,6,1,28.74383,77.766345,34.44,1,0.028216704288939055,0.9,0.76,1,0.4,0
R1616,Plumbing,Bathroom Repair,28.852336,77.435265,W0451,Deepak Yadav,Plumbing,15,4.9,9,1,28.882893,77.031561,39.46,1,0.024715768660405337,0.75,0.9800000000000001,1,0.09999999999999998,1
R1616,Plumbing,Bathroom Repair,28.852336,77.435265,W0364,Anil Joshi,Plumbing,2,4.5,10,0,28.97279,77.647614,24.63,1,0.03901677721420211,0.1,0.9,0,0.0,1
R1616,Plumbing,Bathroom Repair,28.852336,77.435265,W0843,Rohit Mishra,Plumbing,3,3.1,4,1,28.684871,77.182964,30.85,1,0.03139717425431711,0.15,0.62,1,0.6,0
R1616,Plumbing,Bathroom Repair,28.852336,77.435265,W0012,Vikas Agarwal,Plumbing,7,4.2,7,1,29.162866,76.867167,65.15,1,0.01511715797430083,0.35,0.8400000000000001,1,0.30000000000000004,1
R1616,Plumbing,Bathroom Repair,28.852336,77.435265,W0601,Sunil Sharma,Plumbing,12,4.3,5,1,28.971809,77.598267,20.69,1,0.04610419548178884,0.6,0.86,1,0.5,1
R1616,Plumbing,Bathroom Repair,28.852336,77.435265,W0854,Rajesh Yadav,Painting,1,4.9,7,1,28.476863,77.230496,46.28,0,0.021150592216582064,0.05,0.9800000000000001,1,0.30000000000000004,0
R1616,Plumbing,Bathroom Repair,28.852336,77.435265,W0182,Vivek Sharma,Electrical,7,3.9,0,1,28.703597,77.785836,37.96,0,0.02566735112936345,0.35,0.78,1,1.0,0
R1616,Plumbing,Bathroom Repair,28.852336,77.435265,W0255,Vikas Joshi,Electrical,4,3.8,0,1,28.780371,77.343017,12.03,0,0.07674597083653109,0.2,0.76,1,1.0,1
R1617,Plumbing,Pipe Leakage,28.753802,76.84156,W0876,Arun Kumar,Plumbing,13,4.1,9,1,29.038313,77.275461,52.77,1,0.018597731076808628,0.65,0.82,1,0.09999999999999998,0
R1617,Plumbing,Pipe Leakage,28.753802,76.84156,W0891,Arun Patel,Plumbing,19,4.6,0,1,28.611888,76.851649,15.81,1,0.059488399762046396,0.95,0.9199999999999999,1,1.0,0
R1617,Plumbing,Pipe Leakage,28.753802,76.84156,W0941,Mohit Agarwal,Plumbing,10,4.1,10,1,28.523338,77.025172,31.27,1,0.03098853424233034,0.5,0.82,1,0.0,1
R1617,Plumbing,Pipe Leakage,28.753802,76.84156,W0317,Rajesh Mishra,Plumbing,11,3.7,9,1,29.059178,77.228278,50.7,1,0.01934235976789168,0.55,0.74,1,0.09999999999999998,0
R1617,Plumbing,Pipe Leakage,28.753802,76.84156,W0049,Pankaj Gupta,Plumbing,18,3.4,2,1,29.181626,77.555812,84.21,1,0.011735711770918908,0.9,0.6799999999999999,1,0.8,1
R1617,Plumbing,Pipe Leakage,28.753802,76.84156,W0835,Rajesh Verma,Plumbing,20,3.9,5,1,28.840049,77.766709,90.66,1,0.010909884355225835,1.0,0.78,1,0.5,1
R1617,Plumbing,Pipe Leakage,28.753802,76.84156,W0322,Karan Verma,Plumbing,20,4.4,4,1,29.034329,77.685985,87.93,1,0.011244799280332845,1.0,0.8800000000000001,1,0.6,0
R1617,Plumbing,Pipe Leakage,28.753802,76.84156,W0706,Amit Mishra,Electrical,9,4.4,6,1,29.161991,77.321261,65.1,0,0.015128593040847203,0.45,0.8800000000000001,1,0.4,1
R1617,Plumbing,Pipe Leakage,28.753802,76.84156,W0524,Amit Gupta,Carpentry,6,3.1,3,0,29.034937,77.715271,90.62,0,0.010914647456887142,0.3,0.62,0,0.7,0
R1617,Plumbing,Pipe Leakage,28.753802,76.84156,W0834,Suresh Verma,Cleaning,9,3.1,6,1,28.513189,77.215639,45.26,0,0.021616947686986597,0.45,0.62,1,0.4,0
R1618,Painting,Wall Painting,29.037769,77.006798,W0343,Mohit Gupta,Painting,7,4.0,9,1,28.649892,77.020764,43.15,1,0.022650056625141565,0.35,0.8,1,0.09999999999999998,0
R1618,Painting,Wall Painting,29.037769,77.006798,W0117,Anil Yadav,Painting,11,4.4,1,1,29.008126,76.981024,4.14,1,0.19455252918287938,0.55,0.8800000000000001,1,0.9,0
R1618,Painting,Wall Painting,29.037769,77.006798,W0144,Suresh Joshi,Painting,13,4.9,0,1,28.919164,77.442384,44.38,1,0.022036139268400173,0.65,0.9800000000000001,1,1.0,1
R1618,Painting,Wall Painting,29.037769,77.006798,W0510,Ravi Singh,Painting,4,3.3,7,1,28.817988,77.004964,24.44,1,0.03930817610062893,0.2,0.6599999999999999,1,0.30000000000000004,0
R1618,Painting,Wall Painting,29.037769,77.006798,W0573,Suresh Mishra,Painting,6,3.0,0,1,28.595106,77.137005,50.83,1,0.01929384526336099,0.3,0.6,1,1.0,1
R1618,Painting,Wall Painting,29.037769,77.006798,W0420,Ravi Mishra,Painting,14,4.9,1,1,29.135733,77.53589,52.55,1,0.018674136321195144,0.7,0.9800000000000001,1,0.9,1
R1618,Painting,Wall Painting,29.037769,77.006798,W0203,Karan Gupta,Painting,13,3.4,9,1,29.19252,77.736243,72.92,1,0.013528138528138528,0.65,0.6799999999999999,1,0.09999999999999998,0
R1618,Painting,Wall Painting,29.037769,77.006798,W0900,Anil Verma,Gardening,14,4.8,3,1,28.831747,77.629901,64.82,0,0.015192950470981466,0.7,0.96,1,0.7,0
R1618,Painting,Wall Painting,29.037769,77.006798,W0016,Anil Singh,Electrical,8,3.2,4,1,28.723195,77.39208,51.29,0,0.019124115509657678,0.4,0.64,1,0.6,0
R1618,Painting,Wall Painting,29.037769,77.006798,W0456,Karan Mishra,Cleaning,20,4.8,1,1,29.16628,76.882219,18.73,0,0.05068423720223011,1.0,0.96,1,0.9,1
R1619,Gardening,Garden Cleaning,28.979386,77.725065,W0769,Amit Verma,Gardening,8,4.6,4,1,29.181216,77.006077,73.39,1,0.013442667025137788,0.4,0.9199999999999999,1,0.6,0
R1619,Gardening,Garden Cleaning,28.979386,77.725065,W0160,Anil Patel,Gardening,19,4.1,9,0,28.573355,77.066275,78.49,1,0.012580198767140522,0.95,0.82,0,0.09999999999999998,1
R1619,Gardening,Garden Cleaning,28.979386,77.725065,W0612,Rohit Kumar,Gardening,5,4.7,6,1,29.081501,77.754938,11.72,1,0.07861635220125786,0.25,0.9400000000000001,1,0.4,0
R1619,Gardening,Garden Cleaning,28.979386,77.725065,W0003,Mohit Kumar,Gardening,2,3.8,7,1,28.701854,77.306128,51.16,1,0.019171779141104295,0.1,0.76,1,0.30000000000000004,1
R1619,Gardening,Garden Cleaning,28.979386,77.725065,W0766,Manoj Agarwal,Gardening,10,4.5,5,1,28.838443,77.359919,38.84,1,0.0251004016064257,0.5,0.9,1,0.5,0
R1619,Gardening,Garden Cleaning,28.979386,77.725065,W0995,Rajesh Verma,Gardening,11,3.2,2,1,28.658316,77.391199,48.3,1,0.02028397565922921,0.55,0.64,1,0.8,0
R1619,Gardening,Garden Cleaning,28.979386,77.725065,W0592,Anil Kumar,Gardening,7,3.7,6,1,28.977552,77.285469,42.76,1,0.022851919561243144,0.35,0.74,1,0.4,1
R1619,Gardening,Garden Cleaning,28.979386,77.725065,W0411,Amit Verma,Painting,11,4.4,4,1,28.664161,77.33655,51.59,0,0.019015021867275148,0.55,0.8800000000000001,1,0.6,0
R1619,Gardening,Garden Cleaning,28.979386,77.725065,W0927,Manoj Singh,Carpentry,16,3.0,0,1,29.066863,77.198717,52.09,0,0.01883593897155773,0.8,0.6,1,1.0,0
R1619,Gardening,Garden Cleaning,28.979386,77.725065,W0933,Ravi Verma,Carpentry,8,4.5,5,1,28.477292,77.163385,78.21,0,0.012624668602449186,0.4,0.9,1,0.5,0
R1620,Plumbing,Pipe Leakage,28.952325,77.166113,W0661,Anil Gupta,Plumbing,9,3.8,8,1,28.580779,77.72884,68.67,1,0.014353380221042055,0.45,0.76,1,0.19999999999999996,1
R1620,Plumbing,Pipe Leakage,28.952325,77.166113,W0269,Karan Gupta,Plumbing,11,4.6,2,0,29.133869,77.36928,28.24,1,0.03419972640218878,0.55,0.9199999999999999,0,0.8,1
R1620,Plumbing,Pipe Leakage,28.952325,77.166113,W0059,Amit Yadav,Plumbing,2,3.5,2,1,28.763899,77.174478,20.97,1,0.04551661356395084,0.1,0.7,1,0.8,1
R1620,Plumbing,Pipe Leakage,28.952325,77.166113,W0103,Vivek Yadav,Plumbing,11,3.9,0,1,28.854886,77.574861,41.24,1,0.023674242424242424,0.55,0.78,1,1.0,0
R1620,Plumbing,Pipe Leakage,28.952325,77.166113,W0040,Pankaj Verma,Plumbing,17,4.8,3,1,28.877642,77.071272,12.42,1,0.07451564828614009,0.85,0.96,1,0.7,1
R1620,Plumbing,Pipe Leakage,28.952325,77.166113,W0048,Deepak Patel,Plumbing,17,4.4,5,0,28.429791,77.199188,58.19,1,0.0168947457340767,0.85,0.8800000000000001,0,0.5,0
R1620,Plumbing,Pipe Leakage,28.952325,77.166113,W0521,Rohit Gupta,Plumbing,14,4.4,0,1,28.710481,77.705418,59.02,1,0.016661112962345882,0.7,0.8800000000000001,1,1.0,1
R1620,Plumbing,Pipe Leakage,28.952325,77.166113,W0171,Vikas Joshi,Gardening,4,3.1,9,1,29.152886,77.442841,34.94,0,0.02782415136338342,0.2,0.62,1,0.09999999999999998,0
